"id","tid","pid","label","geom"
5484,160,46,"0","POINT(125.1 35.3)"
5485,160,47,"0","POINT(125.8 36.1)"
5486,160,48,"0","POINT(127.4 37)"
5487,160,49,"0","POINT(129.4 38.2)"
5488,160,50,"0","POINT(131.8 40.4)"
5489,161,0,"0","POINT(134.4 14.6)"
5490,161,1,"0","POINT(133.1 15)"
5491,161,2,"0","POINT(131.8 15.3)"
5492,161,3,"0","POINT(130.4 15.8)"
5493,161,4,"0","POINT(128.9 16.3)"
5494,161,5,"0","POINT(127.4 16.7)"
5495,161,6,"0","POINT(126.1 17.1)"
5496,161,7,"0","POINT(124.9 17.3)"
5497,161,8,"0","POINT(123.7 17.9)"
5498,161,9,"0","POINT(122.8 18.3)"
5499,161,10,"0","POINT(121.8 18.6)"
5500,161,11,"0","POINT(121.2 19.3)"
5501,161,12,"0","POINT(120.4 20.2)"
5502,161,13,"0","POINT(119.6 20.8)"
5503,161,14,"0","POINT(118.9 21.4)"
5504,161,15,"0","POINT(118 21.9)"
5505,161,16,"0","POINT(117 22.5)"
5506,161,17,"0","POINT(115.9 22.7)"
5507,161,18,"0","POINT(114.8 22.8)"
5508,161,19,"0","POINT(113.8 23)"
5509,161,20,"0","POINT(112.6 23.2)"
5510,161,21,"0","POINT(111.3 23.4)"
5511,161,22,"0","POINT(110 23.6)"
5512,161,23,"0","POINT(108.6 23.9)"
5513,161,24,"0","POINT(107.1 24.1)"
5514,161,25,"0","POINT(106 24.5)"
5515,161,26,"0","POINT(104.7 24.9)"
5516,161,27,"0","POINT(103.7 25.4)"
5517,161,28,"0","POINT(103 26.1)"
5518,161,29,"0","POINT(102.3 27.1)"
5519,161,30,"0","POINT(101.5 28.2)"
5520,161,31,"0","POINT(101.1 29.3)"
5521,161,32,"0","POINT(100.9 30.6)"
5522,161,33,"0","POINT(101.3 32.1)"
5523,161,34,"0","POINT(102 33.7)"
5524,161,35,"0","POINT(103.2 35.7)"
5525,161,36,"0","POINT(104.7 38)"
5526,161,37,"0","POINT(106.5 40.6)"
5527,161,38,"0","POINT(107.9 42.1)"
5528,161,39,"0","POINT(109.4 43.3)"
5529,161,40,"0","POINT(111.1 44.2)"
5530,161,41,"0","POINT(112.7 44.8)"
5531,161,42,"0","POINT(114.5 45.4)"
5532,161,43,"0","POINT(117 46.6)"
5533,161,44,"0","POINT(120.7 47.7)"
5534,161,45,"0","POINT(123.7 48)"
5535,161,46,"0","POINT(127.5 48.5)"
5536,161,47,"0","POINT(132 49.5)"
5537,162,0,"0","POINT(155.8 12.6)"
5538,162,1,"0","POINT(153.9 12.9)"
5539,162,2,"0","POINT(152 13.3)"
5540,162,3,"0","POINT(150.2 13.8)"
5541,162,4,"0","POINT(148.1 14.2)"
5542,162,5,"0","POINT(146.2 14.8)"
5543,162,6,"0","POINT(144.4 15.1)"
5544,162,7,"0","POINT(142.7 15.4)"
5545,162,8,"0","POINT(140.8 15.9)"
5546,162,9,"0","POINT(139.2 16.1)"
5547,162,10,"0","POINT(137.8 16.3)"
5548,162,11,"0","POINT(136.5 16.6)"
5549,162,12,"0","POINT(135.4 16.8)"
5550,162,13,"0","POINT(134.2 17.1)"
5551,162,14,"0","POINT(133.1 17.2)"
5552,162,15,"0","POINT(132.1 17.4)"
5553,162,16,"0","POINT(131.1 17.5)"
5554,162,17,"0","POINT(130 17.7)"
5555,162,18,"0","POINT(129.2 17.8)"
5556,162,19,"0","POINT(128.3 18)"
5557,162,20,"0","POINT(127.4 18.2)"
5558,162,21,"0","POINT(126.6 18.6)"
5559,162,22,"0","POINT(125.8 19)"
5560,162,23,"0","POINT(125 19.4)"
5561,162,24,"0","POINT(124.3 19.9)"
5562,162,25,"0","POINT(123.7 20.4)"
5563,162,26,"0","POINT(123.2 20.9)"
5564,162,27,"0","POINT(122.9 21.6)"
5565,162,28,"0","POINT(122.6 22.2)"
5566,162,29,"0","POINT(122.2 22.8)"
5567,162,30,"0","POINT(121.9 23.4)"
5568,162,31,"0","POINT(121.3 24.1)"
5569,162,32,"0","POINT(120.8 24.7)"
5570,162,33,"0","POINT(120 25.5)"
5571,162,34,"0","POINT(119.3 26.2)"
5572,162,35,"0","POINT(118.6 26.8)"
5573,162,36,"0","POINT(117.6 27.6)"
5574,162,37,"0","POINT(117.3 28.3)"
5575,162,38,"0","POINT(117.1 29.2)"
5576,162,39,"0","POINT(117.2 30.1)"
5577,162,40,"0","POINT(117.4 31.3)"
5578,162,41,"0","POINT(117.9 32.7)"
5579,162,42,"0","POINT(118.8 34.3)"
5580,162,43,"0","POINT(119.6 36.2)"
5581,162,44,"0","POINT(120.6 38.1)"
5582,162,45,"0","POINT(122.1 40.3)"
5583,162,46,"0","POINT(124.4 42.2)"
5584,162,47,"0","POINT(125.5 44.6)"
5585,162,48,"0","POINT(128.1 46.6)"
5586,163,0,"0","POINT(98.4 16.7)"
5587,163,1,"0","POINT(98.9 16.5)"
5588,163,2,"0","POINT(99.5 16.4)"
5589,163,3,"0","POINT(100.1 16.4)"
5590,163,4,"0","POINT(100.7 16.3)"
5591,163,5,"0","POINT(101.4 16)"
5592,163,6,"0","POINT(102.3 15.5)"
5593,163,7,"0","POINT(103.6 15.1)"
5594,163,8,"0","POINT(105.2 14.8)"
5595,163,9,"0","POINT(106.6 15.1)"
5596,163,10,"0","POINT(108 15.1)"
5597,163,11,"0","POINT(109.5 15.1)"
5598,163,12,"0","POINT(111 15.5)"
5599,163,13,"0","POINT(112.4 15.9)"
5600,163,14,"0","POINT(113.5 16.4)"
5601,163,15,"0","POINT(114.5 16.8)"
5602,163,16,"0","POINT(115.2 17.4)"
5603,163,17,"0","POINT(115.8 17.6)"
5604,163,18,"0","POINT(116.1 17.8)"
5605,163,19,"0","POINT(116.4 17.9)"
5606,163,20,"0","POINT(116.7 18)"
5607,163,21,"0","POINT(116.9 18.1)"
5608,163,22,"0","POINT(117.1 18)"
5609,163,23,"0","POINT(117.2 17.9)"
5610,163,24,"0","POINT(117.5 17.6)"
5611,163,25,"0","POINT(118.2 17.3)"
5612,163,26,"0","POINT(118.9 17)"
5613,163,27,"0","POINT(119.6 16.5)"
5614,163,28,"0","POINT(120.2 15.9)"
5615,163,29,"0","POINT(121 16)"
5616,163,30,"0","POINT(121.9 16.5)"
5617,163,31,"0","POINT(122.9 17.2)"
5618,163,32,"0","POINT(123.3 18)"
5619,163,33,"0","POINT(123.9 18.4)"
5620,163,34,"0","POINT(124.3 18.5)"
5621,163,35,"0","POINT(124.7 18.5)"
5622,163,36,"0","POINT(125.3 18.5)"
5623,163,37,"0","POINT(126.2 18.5)"
5624,163,38,"0","POINT(127.2 18.5)"
5625,164,0,"1","POINT(135.5 12)"
5626,164,1,"1","POINT(134.7 12.6)"
5627,164,2,"1","POINT(133.2 13.3)"
5628,164,3,"1","POINT(131.2 14)"
5629,164,4,"1","POINT(129.4 14.7)"
5630,164,5,"1","POINT(127.9 15.1)"
5631,164,6,"1","POINT(126 15.4)"
5632,164,7,"1","POINT(123.7 15.7)"
5633,164,8,"1","POINT(121.5 16.1)"
5634,164,9,"1","POINT(119.9 16.8)"
5635,164,10,"1","POINT(118.3 17.5)"
5636,164,11,"1","POINT(116.5 18.1)"
5637,164,12,"1","POINT(114.6 18.8)"
5638,164,13,"1","POINT(113.3 19.2)"
5639,164,14,"1","POINT(111.9 19.5)"
5640,164,15,"1","POINT(110.3 19.8)"
5641,164,16,"1","POINT(108.5 20)"
5642,164,17,"1","POINT(106.7 19.9)"
5643,164,18,"1","POINT(104.9 19.6)"
5644,164,19,"1","POINT(103 19.5)"
5645,165,0,"1","POINT(109.1 30.9)"
5646,165,1,"1","POINT(108.7 30.8)"
5647,165,2,"1","POINT(108.2 30.7)"
5648,165,3,"1","POINT(107.8 30.4)"
5649,165,4,"1","POINT(107.4 30.1)"
5650,165,5,"1","POINT(107.3 30.1)"
5651,165,6,"1","POINT(107.2 30.2)"
5652,165,7,"1","POINT(106.9 30.3)"
5653,165,8,"1","POINT(106.7 30.6)"
5654,165,9,"1","POINT(106.3 30.8)"
5655,165,10,"1","POINT(106 30.7)"
5656,165,11,"1","POINT(106.2 30.7)"
5657,165,12,"1","POINT(106.3 30.5)"
5658,165,13,"1","POINT(106.4 30.2)"
5659,165,14,"1","POINT(106.4 29.6)"
5660,165,15,"1","POINT(106.6 29.5)"
5661,165,16,"1","POINT(106.9 29.3)"
5662,165,17,"1","POINT(107.2 29.2)"
5663,165,18,"1","POINT(107.6 29.1)"
5664,165,19,"1","POINT(108.8 29.8)"
5665,165,20,"1","POINT(110.3 30.1)"
5666,165,21,"1","POINT(112.5 30.8)"
5667,165,22,"1","POINT(113.9 32.6)"
5668,165,23,"1","POINT(115.8 34.3)"
5669,165,24,"1","POINT(118.2 36.1)"
5670,165,25,"1","POINT(120.5 37.9)"
5671,165,26,"1","POINT(122.6 40.1)"
5672,165,27,"1","POINT(125 42.5)"
5673,165,28,"1","POINT(127 45.5)"
5674,166,0,"1","POINT(92.7 19.8)"
5675,166,1,"1","POINT(92.6 20.4)"
5676,166,2,"1","POINT(92.3 20.7)"
5677,166,3,"1","POINT(92 21)"
5678,166,4,"1","POINT(91.3 21.4)"
5679,166,5,"1","POINT(92.2 21.6)"
5680,166,6,"1","POINT(93.3 22.5)"
5681,166,7,"1","POINT(93.4 22.9)"
5682,166,8,"1","POINT(93.7 23.5)"
5683,166,9,"1","POINT(94.1 24.3)"
5684,166,10,"1","POINT(94.6 25.2)"
5685,166,11,"1","POINT(95.1 26.1)"
5686,166,12,"1","POINT(95.7 27.1)"
5687,166,13,"1","POINT(96.2 28)"
5688,166,14,"1","POINT(96.6 28.9)"
5689,166,15,"1","POINT(97 29.8)"
5690,166,16,"1","POINT(97.7 31)"
5691,166,17,"1","POINT(98.5 32.3)"
5692,166,18,"1","POINT(99.8 33.5)"
5693,166,19,"1","POINT(101 35)"
5694,166,20,"1","POINT(101.8 37)"
5695,166,21,"1","POINT(104 38.5)"
5696,166,22,"1","POINT(106 40)"
5697,166,23,"1","POINT(108 41.5)"
5698,166,24,"1","POINT(110.5 42)"
5699,166,25,"1","POINT(112.8 42.5)"
5700,166,26,"1","POINT(115 43)"
5701,166,27,"1","POINT(117 43.5)"
5702,167,0,"0","POINT(157 11.5)"
5703,167,1,"0","POINT(155.5 11.9)"
5704,167,2,"0","POINT(154.1 12.3)"
5705,167,3,"0","POINT(152.8 12.7)"
5706,167,4,"0","POINT(151.3 13.1)"
5707,167,5,"0","POINT(149.9 13.5)"
5708,167,6,"0","POINT(148.8 13.7)"
5709,167,7,"0","POINT(147.7 13.9)"
5710,167,8,"0","POINT(146.8 14.3)"
5711,167,9,"0","POINT(145.8 14.6)"
5712,167,10,"0","POINT(145 14.9)"
5713,167,11,"0","POINT(144.2 15.1)"
5714,167,12,"0","POINT(143.2 15.5)"
5715,167,13,"0","POINT(142.2 15.8)"
5716,167,14,"0","POINT(141.4 16.3)"
5717,167,15,"0","POINT(140.5 16.7)"
5718,167,16,"0","POINT(139.6 17.2)"
5719,167,17,"0","POINT(138.8 17.6)"
5720,167,18,"0","POINT(138 17.9)"
5721,167,19,"0","POINT(137.1 18.3)"
5722,167,20,"0","POINT(136.1 18.6)"
5723,167,21,"0","POINT(135 19.1)"
5724,167,22,"0","POINT(134 19.6)"
5725,167,23,"0","POINT(133 20.4)"
5726,167,24,"0","POINT(131.9 21)"
5727,167,25,"0","POINT(130.5 21.9)"
5728,167,26,"0","POINT(129.4 22.8)"
5729,167,27,"0","POINT(128 23.8)"
5730,167,28,"0","POINT(127.1 25)"
5731,167,29,"0","POINT(125.8 26.6)"
5732,167,30,"0","POINT(124.9 28)"
5733,167,31,"0","POINT(124.1 29.7)"
5734,167,32,"0","POINT(123.8 31.2)"
5735,167,33,"0","POINT(124.1 32.9)"
5736,167,34,"0","POINT(124.8 34.4)"
5737,167,35,"0","POINT(126 35.7)"
5738,167,36,"0","POINT(128.2 37)"
5739,167,37,"0","POINT(130.2 38.3)"
5740,167,38,"0","POINT(132.1 39.7)"
5741,167,39,"0","POINT(134.3 40.9)"
5742,167,40,"0","POINT(136.4 42.1)"
5743,167,41,"0","POINT(140.5 43.5)"
5744,167,42,"0","POINT(143.5 44.5)"
5745,167,43,"0","POINT(147 45.7)"
5746,167,44,"0","POINT(151 47)"
5747,167,45,"0","POINT(155 48.5)"
5748,167,46,"0","POINT(159.5 49.5)"
5749,167,47,"0","POINT(163.5 50.5)"
5750,167,48,"0","POINT(168 52)"
5751,167,49,"0","POINT(171 55)"
5752,167,50,"0","POINT(174 58)"
5753,167,51,"0","POINT(176 62)"
5754,168,0,"1","POINT(150.4 11.2)"
5755,168,1,"1","POINT(149.3 11.4)"
5756,168,2,"1","POINT(148.1 11.5)"
5757,168,3,"1","POINT(147 11.6)"
5758,168,4,"1","POINT(145.9 11.6)"
5759,168,5,"1","POINT(144.7 11.7)"
5760,168,6,"1","POINT(143.6 12.1)"
5761,168,7,"1","POINT(142.4 12.2)"
5762,168,8,"1","POINT(141.2 12.4)"
5763,168,9,"1","POINT(139.9 12.5)"
5764,168,10,"1","POINT(138.7 12.4)"
5765,168,11,"1","POINT(137.5 12.2)"
5766,168,12,"1","POINT(136.2 11.7)"
5767,168,13,"1","POINT(135 11.3)"
5768,168,14,"1","POINT(133.9 10.9)"
5769,168,15,"1","POINT(132.8 10.7)"
5770,168,16,"1","POINT(131.4 10.5)"
5771,168,17,"1","POINT(129.9 10.5)"
5772,168,18,"1","POINT(128.3 10.4)"
5773,168,19,"1","POINT(126.7 10.3)"
5774,168,20,"1","POINT(125.1 10.3)"
5775,168,21,"1","POINT(123.4 10.5)"
5776,168,22,"1","POINT(122 10.7)"
5777,168,23,"1","POINT(120.5 11)"
5778,168,24,"1","POINT(119.1 11.3)"
5779,168,25,"1","POINT(117.7 11.7)"
5780,168,26,"1","POINT(116.5 11.9)"
5781,168,27,"1","POINT(115.1 11.9)"
5782,169,0,"0","POINT(97.1 16.1)"
5783,169,1,"0","POINT(96.7 16.2)"
5784,169,2,"0","POINT(96.4 16.6)"
5785,169,3,"0","POINT(96 16.9)"
5786,169,4,"0","POINT(95.2 17.4)"
5787,169,5,"0","POINT(94.6 17.7)"
5788,169,6,"0","POINT(94 17.9)"
5789,169,7,"0","POINT(93.6 17.9)"
5790,169,8,"0","POINT(93.3 17.9)"
5791,169,9,"0","POINT(93.1 17.9)"
5792,169,10,"0","POINT(92.8 17.9)"
5793,169,11,"0","POINT(92.6 17.9)"
5794,169,12,"0","POINT(92.3 17.9)"
5795,169,13,"0","POINT(92.1 17.8)"
5796,169,14,"0","POINT(92.2 17.6)"
5797,169,15,"0","POINT(92.2 17.7)"
5798,169,16,"0","POINT(92.1 17.7)"
5799,169,17,"0","POINT(92 17.9)"
5800,169,18,"0","POINT(91.6 18)"
5801,169,19,"0","POINT(91.2 18.3)"
5802,169,20,"0","POINT(90.5 18.6)"
5803,169,21,"0","POINT(89.6 19)"
5804,169,22,"0","POINT(88.6 19.5)"
5805,169,23,"0","POINT(87.5 19.9)"
5806,169,24,"0","POINT(86.5 20.3)"
5807,169,25,"0","POINT(85.2 20.7)"
5808,169,26,"0","POINT(83.9 21.2)"
5809,169,27,"0","POINT(83 21.8)"
5810,169,28,"0","POINT(82.1 22.6)"
5811,169,29,"0","POINT(81 23.2)"
5812,169,30,"0","POINT(80 23.5)"
5813,169,31,"0","POINT(79 23.8)"
5814,170,0,"1","POINT(95.9 25.8)"
5815,170,1,"1","POINT(95.4 25.7)"
5816,170,2,"1","POINT(95 25.7)"
5817,170,3,"1","POINT(94.7 25.6)"
5818,170,4,"1","POINT(94.6 25.4)"
5819,170,5,"1","POINT(94.3 25.1)"
5820,170,6,"1","POINT(94.7 25.2)"
5821,170,7,"1","POINT(95.1 25.3)"
5822,170,8,"1","POINT(95.5 25.4)"
5823,170,9,"1","POINT(95.9 25.4)"
5824,170,10,"1","POINT(96.4 25.8)"
5825,170,11,"1","POINT(97.4 27.1)"
5826,170,12,"1","POINT(98.2 28)"
5827,170,13,"1","POINT(98.6 28.6)"
5828,170,14,"1","POINT(99.1 28.6)"
5829,170,15,"1","POINT(99.9 28.9)"
5830,170,16,"1","POINT(101 29.8)"
5831,170,17,"1","POINT(102.1 30.4)"
5832,170,18,"1","POINT(103.2 30.8)"
5833,170,19,"1","POINT(105.1 31.6)"
5834,170,20,"1","POINT(107.2 32.3)"
5835,170,21,"1","POINT(109.3 33.1)"
5836,170,22,"1","POINT(111.5 34)"
5837,170,23,"1","POINT(113.4 35.3)"
5838,170,24,"1","POINT(115.3 36.2)"
5839,170,25,"1","POINT(117.1 36.9)"
5840,170,26,"1","POINT(118.2 37.9)"
5841,170,27,"1","POINT(119.6 39)"
5842,170,28,"1","POINT(121.1 40.2)"
5843,170,29,"1","POINT(122.5 41.5)"
5844,170,30,"1","POINT(124.5 42.8)"
5845,170,31,"1","POINT(126 43.5)"
5846,170,32,"1","POINT(128 46.5)"
5847,170,33,"1","POINT(131.5 48.5)"
5848,170,34,"1","POINT(134 50)"
5849,170,35,"1","POINT(137 52)"
5850,170,36,"1","POINT(140 54)"
5851,170,37,"1","POINT(142.5 55)"
5852,170,38,"1","POINT(145 55)"
5853,170,39,"1","POINT(147.5 56)"
5854,170,40,"1","POINT(149 57.5)"
5855,171,0,"0","POINT(121.8 12.3)"
5856,171,1,"0","POINT(120.1 12.8)"
5857,171,2,"0","POINT(118.6 13.4)"
5858,171,3,"0","POINT(117 14)"
5859,171,4,"0","POINT(115.5 14.8)"
5860,171,5,"0","POINT(114 15.5)"
5861,171,6,"0","POINT(112.3 15.7)"
5862,171,7,"0","POINT(111 16)"
5863,171,8,"0","POINT(109.5 16.5)"
5864,171,9,"0","POINT(107.8 16.9)"
5865,171,10,"0","POINT(106 16.9)"
5866,171,11,"0","POINT(104.7 16.9)"
5867,171,12,"0","POINT(103 17.3)"
5868,171,13,"0","POINT(101.1 17.4)"
5869,171,14,"0","POINT(99.4 17.3)"
5870,171,15,"0","POINT(97.7 17.2)"
5871,171,16,"0","POINT(96 17.1)"
5872,171,17,"0","POINT(94 16.8)"
5873,171,18,"0","POINT(92 16.5)"
5874,171,19,"0","POINT(90.1 16.2)"
5875,171,20,"0","POINT(88.1 16.2)"
5876,172,0,"1","POINT(117 27.5)"
5877,172,1,"1","POINT(117.5 29.8)"
5878,172,2,"1","POINT(116.5 30.8)"
5879,172,3,"1","POINT(115.3 31.8)"
5880,172,4,"1","POINT(114.2 32.2)"
5881,172,5,"1","POINT(114.2 32.8)"
5882,172,6,"1","POINT(113.7 33.5)"
5883,172,7,"1","POINT(113.9 34.2)"
5884,172,8,"1","POINT(114.7 34.9)"
5885,172,9,"1","POINT(115.2 36.2)"
5886,172,10,"1","POINT(115.4 37.3)"
5887,172,11,"1","POINT(116 37.9)"
5888,172,12,"1","POINT(116.3 38.6)"
5889,172,13,"1","POINT(116.1 39.3)"
5890,172,14,"1","POINT(115.9 40.1)"
5891,172,15,"1","POINT(115.6 40.9)"
5892,172,16,"1","POINT(115 42.3)"
5893,172,17,"1","POINT(115.2 44.2)"
5894,172,18,"1","POINT(118 48)"
5895,173,0,"0","POINT(96.4 13.3)"
5896,173,1,"0","POINT(96.4 13.7)"
5897,173,2,"0","POINT(95.9 13.7)"
5898,173,3,"0","POINT(96.1 13.3)"
5899,173,4,"0","POINT(96.5 13)"
5900,173,5,"0","POINT(96.4 13.7)"
5901,173,6,"0","POINT(96.6 14.3)"
5902,173,7,"0","POINT(96.8 14.8)"
5903,173,8,"0","POINT(96.9 15.3)"
5904,173,9,"0","POINT(96.9 15.8)"
5905,173,10,"0","POINT(96.6 16.5)"
5906,173,11,"0","POINT(96.4 16.8)"
5907,173,12,"0","POINT(96.2 17)"
5908,173,13,"0","POINT(96.1 17.3)"
5909,173,14,"0","POINT(96.1 17.5)"
5910,173,15,"0","POINT(96 17.8)"
5911,173,16,"0","POINT(96 18)"
5912,173,17,"0","POINT(96 18.5)"
5913,173,18,"0","POINT(95.7 18.8)"
5914,173,19,"0","POINT(95.7 18.9)"
5915,173,20,"0","POINT(95.9 19.3)"
5916,173,21,"0","POINT(96.3 19.7)"
5917,173,22,"0","POINT(96.7 20.1)"
5918,173,23,"0","POINT(97.5 20.8)"
5919,173,24,"0","POINT(98.2 21.5)"
5920,173,25,"0","POINT(99.1 22.3)"
5921,173,26,"0","POINT(100.3 23.1)"
5922,173,27,"0","POINT(102 24.3)"
5923,173,28,"0","POINT(103.6 25.4)"
5924,173,29,"0","POINT(105.5 26.3)"
5925,173,30,"0","POINT(107.4 26.9)"
5926,173,31,"0","POINT(110.3 27.3)"
5927,173,32,"0","POINT(113.5 28.7)"
5928,174,0,"1","POINT(129.6 33.9)"
5929,174,1,"1","POINT(129.6 34.1)"
5930,174,2,"1","POINT(129.6 34.3)"
5931,174,3,"1","POINT(129.7 35.2)"
5932,174,4,"1","POINT(129.9 36.1)"
5933,174,5,"1","POINT(129.9 37)"
5934,174,6,"1","POINT(129.7 37.8)"
5935,174,7,"1","POINT(129.8 38.8)"
5936,174,8,"1","POINT(130.3 39.7)"
5937,174,9,"1","POINT(130.8 41.3)"
5938,174,10,"1","POINT(131.5 43)"
5939,174,11,"1","POINT(132 45)"
5940,175,0,"1","POINT(129 30.5)"
5941,175,1,"1","POINT(129 30.2)"
5942,175,2,"1","POINT(129.3 29.7)"
5943,175,3,"1","POINT(129.7 29.3)"
5944,175,4,"1","POINT(130 29.3)"
5945,175,5,"1","POINT(130.2 29.5)"
5946,175,6,"1","POINT(130.5 30.3)"
5947,175,7,"1","POINT(129.4 31.3)"
5948,175,8,"1","POINT(128 31.8)"
5949,175,9,"1","POINT(126.5 31.7)"
5950,175,10,"1","POINT(125 30.8)"
5951,175,11,"1","POINT(124.7 30.3)"
5952,175,12,"1","POINT(124.4 30.1)"
5953,175,13,"1","POINT(124.1 30.6)"
5954,175,14,"1","POINT(124 31.1)"
5955,175,15,"1","POINT(123.8 32.1)"
5956,175,16,"1","POINT(123 32.6)"
5957,175,17,"1","POINT(122.8 31.5)"
5958,175,18,"1","POINT(124 32)"
5959,175,19,"1","POINT(124.2 32.3)"
5960,175,20,"1","POINT(124.3 32.6)"
5961,175,21,"1","POINT(123.8 32.4)"
5962,175,22,"1","POINT(123 31.4)"
5963,175,23,"1","POINT(122.4 30.3)"
5964,175,24,"1","POINT(121.3 29.3)"
5965,175,25,"1","POINT(119.9 28.4)"
5966,175,26,"1","POINT(118.2 27.3)"
5967,175,27,"1","POINT(116.8 26.2)"
5968,175,28,"1","POINT(115.3 25.3)"
5969,175,29,"1","POINT(113.8 24.5)"
5970,175,30,"1","POINT(112.9 23.7)"
5971,175,31,"1","POINT(112.3 23.4)"
5972,175,32,"1","POINT(112 23.1)"
5973,175,33,"1","POINT(111.7 22.8)"
5974,175,34,"1","POINT(111.4 23)"
5975,175,35,"1","POINT(111.1 23.4)"
5976,175,36,"1","POINT(111.1 24.3)"
5977,175,37,"1","POINT(110.8 25.5)"
5978,175,38,"1","POINT(110.5 26.4)"
5979,175,39,"1","POINT(110.3 27)"
5980,175,40,"1","POINT(110.1 27.4)"
5981,175,41,"1","POINT(110.1 27.8)"
5982,175,42,"1","POINT(110.4 27.7)"
5983,175,43,"1","POINT(110.9 27.7)"
5984,175,44,"1","POINT(111.8 27.8)"
5985,175,45,"1","POINT(112 27.8)"
5986,175,46,"1","POINT(112.6 27)"
5987,176,0,"1","POINT(128.2 28.3)"
5988,176,1,"1","POINT(128.6 29.3)"
5989,176,2,"1","POINT(128.4 30.4)"
5990,176,3,"1","POINT(128.4 31)"
5991,176,4,"1","POINT(128.7 31.7)"
5992,176,5,"1","POINT(129.1 32.4)"
5993,176,6,"1","POINT(129.5 32.8)"
5994,176,7,"1","POINT(130.1 33.2)"
5995,176,8,"1","POINT(130.5 33.3)"
5996,176,9,"1","POINT(130.9 33.2)"
5997,176,10,"1","POINT(130.6 32.7)"
5998,176,11,"1","POINT(130.5 32.3)"
5999,176,12,"1","POINT(130.4 31.9)"
6000,176,13,"1","POINT(130 31.4)"
6001,176,14,"1","POINT(129.6 31)"
6002,176,15,"1","POINT(129.3 30.6)"
6003,176,16,"1","POINT(128.9 30.3)"
6004,176,17,"1","POINT(127.9 30)"
6005,176,18,"1","POINT(126.3 29.7)"
6006,176,19,"1","POINT(125.6 29.3)"
6007,176,20,"1","POINT(124.7 29)"
6008,176,21,"1","POINT(123.4 28.6)"
6009,176,22,"1","POINT(122.5 28.2)"
6010,176,23,"1","POINT(121.7 27.9)"
6011,176,24,"1","POINT(121 27.8)"
6012,176,25,"1","POINT(120.5 27.5)"
6013,176,26,"1","POINT(120 27.1)"
6014,176,27,"1","POINT(119.6 27)"
6015,176,28,"1","POINT(119.2 26.8)"
6016,176,29,"1","POINT(118.6 26.5)"
6017,176,30,"1","POINT(117.7 26.3)"
6018,176,31,"1","POINT(117.1 26.5)"
6019,176,32,"1","POINT(116.8 26.7)"
6020,176,33,"1","POINT(116.3 27.1)"
6021,176,34,"1","POINT(115.6 27.2)"
6022,176,35,"1","POINT(115.3 27.7)"
6023,176,36,"1","POINT(115.3 28.1)"
6024,176,37,"1","POINT(115.4 28.7)"
6025,176,38,"1","POINT(115.3 29.1)"
6026,176,39,"1","POINT(114.5 29)"
6027,176,40,"1","POINT(113.3 27.8)"
6028,176,41,"1","POINT(113.2 28.2)"
6029,176,42,"1","POINT(113.2 28.5)"
6030,176,43,"1","POINT(112.8 28.5)"
6031,176,44,"1","POINT(112.5 28.5)"
6032,176,45,"1","POINT(112.3 28.4)"
6033,176,46,"1","POINT(112.2 28.5)"
6034,176,47,"1","POINT(112.4 28.8)"
6035,176,48,"1","POINT(113.1 29)"
6036,176,49,"1","POINT(113.3 29.1)"
6037,176,50,"1","POINT(113.4 29)"
6038,176,51,"1","POINT(112.8 29)"
6039,176,52,"1","POINT(112.3 29.3)"
6040,176,53,"1","POINT(112 29.4)"
6041,176,54,"1","POINT(111.6 29.6)"
6042,176,55,"1","POINT(110.5 30.1)"
6043,176,56,"1","POINT(109.8 30.6)"
6044,176,57,"1","POINT(109.1 31.1)"
6045,176,58,"1","POINT(108.4 31.6)"
6046,176,59,"1","POINT(108.7 32.3)"
6047,176,60,"1","POINT(109.2 32.9)"
6048,176,61,"1","POINT(109.9 33.2)"
6049,176,62,"1","POINT(110.3 33.6)"
6050,176,63,"1","POINT(110.3 33.3)"
6051,176,64,"1","POINT(110.3 32.8)"
6052,176,65,"1","POINT(110.3 32.6)"
6053,176,66,"1","POINT(109.6 32.6)"
6054,176,67,"1","POINT(109.2 32.6)"
6055,176,68,"1","POINT(109.1 32.7)"
6056,176,69,"1","POINT(109 32.6)"
6057,176,70,"1","POINT(108.8 32.1)"
6058,176,71,"1","POINT(108.7 31.4)"
6059,176,72,"1","POINT(108.1 30.7)"
6060,176,73,"1","POINT(107.6 29.8)"
6061,176,74,"1","POINT(106.7 29)"
6062,176,75,"1","POINT(106 28.7)"
6063,176,76,"1","POINT(105.2 28.5)"
6064,176,77,"1","POINT(104.2 28.4)"
6065,176,78,"1","POINT(103 28.3)"
6066,176,79,"1","POINT(101.9 28.4)"
6067,176,80,"1","POINT(100.5 28.9)"
6068,176,81,"1","POINT(99.8 29.8)"
6069,176,82,"1","POINT(99.2 30.7)"
6070,176,83,"1","POINT(99.3 31.8)"
6071,176,84,"1","POINT(100.7 33.2)"
6072,176,85,"1","POINT(102 34.2)"
6073,176,86,"1","POINT(104.1 35.4)"
6074,176,87,"1","POINT(105.9 36.7)"
6075,177,0,"0","POINT(135.4 10.2)"
6076,177,1,"0","POINT(133.5 10.3)"
6077,177,2,"0","POINT(131.5 10.8)"
6078,177,3,"0","POINT(129.6 11.2)"
6079,177,4,"0","POINT(127.8 11.8)"
