251,"{""candidates"": [[[150, 17, 21], [9, 33, 79, 122, 151, 181, 186]]]}"
252,"{""candidates"": [[[150, 18, 22], [33, 79, 122, 151, 181]], [[150, 18, 23], [33, 79, 122, 151, 181]]]}"
253,"{""candidates"": [[[150, 19, 23], [1, 33, 79, 122, 139, 151, 181]]]}"
254,"{""candidates"": [[[150, 21, 25], [79, 127, 139, 161, 181]], [[150, 21, 26], [79, 127, 139, 161, 181]], [[150, 21, 27], [79, 127, 139, 161, 181]]]}"
255,"{""candidates"": [[[150, 22, 26], [41, 79, 127, 139, 161, 181, 183]], [[150, 22, 27], [79, 127, 139, 161, 181]]]}"
256,"{""candidates"": [[[150, 23, 27], [79, 127, 139, 144, 161, 181, 183, 200]], [[150, 23, 28], [79, 127, 144, 161, 181]]]}"
257,"{""candidates"": [[[150, 24, 28], [79, 113, 127, 144, 161, 162, 181, 183]], [[150, 24, 29], [79, 113, 127, 161, 162, 181, 183]]]}"
258,"{""candidates"": [[[150, 25, 29], [24, 79, 113, 127, 161, 162, 181, 183]], [[150, 25, 30], [24, 79, 127, 161, 162, 181]], [[150, 25, 31], [24, 79, 127, 161, 181]]]}"
259,"{""candidates"": [[[150, 26, 30], [14, 24, 79, 127, 161, 162, 181, 183]], [[150, 26, 31], [14, 24, 79, 127, 161, 181]], [[150, 26, 32], [14, 24, 79, 161, 181]]]}"
260,"{""candidates"": [[[150, 27, 31], [14, 24, 79, 127, 161, 181, 183]], [[150, 27, 32], [14, 24, 79, 161, 181, 183]]]}"
261,"{""candidates"": [[[150, 28, 32], [14, 24, 79, 161, 181, 183]]]}"
262,"{""candidates"": [[[150, 29, 33], [40, 79, 100, 161, 181, 183]]]}"
263,"{""candidates"": [[[150, 30, 34], [24, 40, 54, 79, 161, 181, 204]]]}"
264,"{""candidates"": [[[150, 32, 36], [0, 23, 47, 54, 79, 161, 204]], [[150, 32, 37], [0, 23, 47, 54, 79, 161, 204]], [[150, 32, 38], [23, 47, 54, 79, 161]]]}"
265,"{""candidates"": [[[150, 33, 37], [0, 23, 47, 54, 79, 161, 204]], [[150, 33, 38], [23, 47, 54, 79, 161]]]}"
266,"{""candidates"": [[[150, 34, 38], [23, 47, 54, 79, 161]]]}"
267,"{""candidates"": [[[150, 35, 39], [23, 47, 79, 113, 161]]]}"
268,"{""candidates"": [[[155, 3, 7], [8, 98, 127, 168, 185]]]}"
269,"{""candidates"": [[[155, 4, 8], [8, 40, 91, 98, 127]]]}"
270,"{""candidates"": [[[155, 11, 15], [8, 86, 91, 98, 164]]]}"
271,"{""candidates"": [[[155, 14, 18], [40, 49, 91, 151, 164]]]}"
272,"{""candidates"": [[[155, 18, 22], [49, 61, 91, 151, 164]]]}"
273,"{""candidates"": [[[155, 19, 23], [49, 61, 91, 144, 151]]]}"
274,"{""candidates"": [[[155, 33, 37], [49, 91, 140, 195, 202, 205]], [[155, 33, 38], [49, 91, 140, 195, 202]]]}"
275,"{""candidates"": [[[155, 34, 38], [49, 91, 140, 195, 202]]]}"
276,"{""candidates"": [[[160, 7, 11], [20, 113, 150, 156, 167]]]}"
277,"{""candidates"": [[[160, 20, 24], [20, 34, 96, 113, 162, 205]], [[160, 20, 25], [20, 34, 96, 113, 205]]]}"
278,"{""candidates"": [[[160, 21, 25], [20, 34, 96, 113, 167, 205]]]}"
279,"{""candidates"": [[[161, 4, 8], [24, 61, 113, 144, 150]]]}"
280,"{""candidates"": [[[161, 5, 9], [6, 24, 40, 113, 144, 150, 181]], [[161, 5, 10], [24, 40, 113, 150, 181]], [[161, 5, 11], [24, 40, 113, 150, 181]], [[161, 5, 12], [24, 40, 113, 150, 181]]]}"
281,"{""candidates"": [[[161, 6, 10], [0, 14, 24, 40, 113, 150, 181]], [[161, 6, 11], [14, 24, 40, 113, 150, 181]], [[161, 6, 12], [24, 40, 113, 150, 181]]]}"
282,"{""candidates"": [[[161, 7, 11], [0, 14, 24, 40, 113, 150, 181]], [[161, 7, 12], [24, 40, 113, 150, 181]]]}"
284,"{""candidates"": [[[161, 9, 13], [8, 24, 40, 79, 150, 181, 204]], [[161, 9, 14], [24, 40, 79, 181, 204]], [[161, 9, 15], [24, 40, 79, 181, 204]]]}"
285,"{""candidates"": [[[161, 10, 14], [24, 40, 79, 181, 204]], [[161, 10, 15], [24, 40, 79, 181, 204]]]}"
286,"{""candidates"": [[[161, 11, 15], [0, 24, 40, 79, 150, 181, 204]]]}"
287,"{""candidates"": [[[161, 12, 16], [0, 47, 54, 79, 181, 204]], [[161, 12, 17], [0, 54, 79, 181, 204]]]}"
288,"{""candidates"": [[[161, 13, 17], [0, 54, 79, 150, 181, 204]]]}"
289,"{""candidates"": [[[161, 14, 18], [0, 23, 47, 54, 79, 150, 204]], [[161, 14, 19], [0, 23, 47, 150, 204]]]}"
290,"{""candidates"": [[[161, 15, 19], [0, 22, 23, 47, 150, 204]]]}"
291,"{""candidates"": [[[161, 16, 20], [23, 47, 150, 204, 205]]]}"
292,"{""candidates"": [[[161, 18, 22], [23, 47, 113, 150, 204]]]}"
293,"{""candidates"": [[[162, 7, 11], [37, 96, 113, 143, 160, 181]], [[162, 7, 12], [37, 96, 113, 143, 181]]]}"
294,"{""candidates"": [[[162, 8, 12], [1, 20, 37, 96, 113, 143, 144, 181, 185, 196]], [[162, 8, 13], [1, 20, 96, 113, 144, 181, 185, 196]], [[162, 8, 14], [1, 20, 96, 113, 144, 181, 196]], [[162, 8, 15], [1, 113, 144, 181, 196]], [[162, 8, 16], [1, 113, 144, 181, 196]], [[162, 8, 17], [1, 113, 144, 181, 196]]]}"
295,"{""candidates"": [[[162, 9, 13], [1, 20, 37, 96, 113, 144, 181, 185, 196]], [[162, 9, 14], [1, 20, 96, 113, 144, 181, 185, 196]], [[162, 9, 15], [1, 20, 113, 144, 181, 196]], [[162, 9, 16], [1, 20, 113, 144, 181, 196]], [[162, 9, 17], [1, 20, 113, 144, 181, 196]]]}"
296,"{""candidates"": [[[162, 10, 14], [1, 20, 79, 96, 113, 144, 181, 185, 196]], [[162, 10, 15], [1, 20, 113, 144, 181, 196]], [[162, 10, 16], [1, 20, 113, 144, 181, 196]], [[162, 10, 17], [1, 20, 113, 144, 181, 196]]]}"
297,"{""candidates"": [[[162, 11, 15], [1, 20, 79, 113, 144, 181, 196]], [[162, 11, 16], [1, 20, 79, 113, 144, 181, 196]], [[162, 11, 17], [1, 20, 79, 113, 144, 181, 196]]]}"
298,"{""candidates"": [[[162, 12, 16], [1, 20, 79, 113, 144, 181, 196]], [[162, 12, 17], [1, 20, 79, 113, 144, 181, 196]]]}"
299,"{""candidates"": [[[162, 13, 17], [1, 20, 79, 113, 144, 181, 196]], [[162, 13, 18], [20, 79, 144, 181, 196]]]}"
300,"{""candidates"": [[[162, 14, 18], [20, 79, 144, 181, 196]]]}"
301,"{""candidates"": [[[162, 17, 21], [127, 150, 181, 183, 196]]]}"
302,"{""candidates"": [[[162, 18, 22], [127, 150, 181, 183, 196]]]}"
303,"{""candidates"": [[[162, 19, 23], [41, 79, 127, 150, 181, 183, 196]], [[162, 19, 24], [41, 127, 150, 181, 183, 196]]]}"
304,"{""candidates"": [[[162, 20, 24], [41, 127, 150, 181, 183, 196]]]}"
305,"{""candidates"": [[[162, 25, 29], [6, 41, 81, 127, 191]]]}"
306,"{""candidates"": [[[176, 4, 8], [35, 81, 122, 194, 208]]]}"
307,"{""candidates"": [[[177, 8, 12], [12, 38, 77, 123, 188, 195]]]}"
358,"{""candidates"": [[[195, 6, 10], [38, 177, 188, 202, 203]]]}"
308,"{""candidates"": [[[177, 9, 13], [12, 38, 77, 188, 195]], [[177, 9, 14], [12, 38, 77, 188, 195]]]}"
309,"{""candidates"": [[[177, 10, 14], [12, 38, 77, 188, 195]]]}"
310,"{""candidates"": [[[178, 29, 33], [28, 69, 125, 128, 205]]]}"
311,"{""candidates"": [[[181, 5, 9], [1, 79, 113, 144, 150, 162, 185, 196]], [[181, 5, 10], [1, 79, 113, 144, 150, 162, 196]], [[181, 5, 11], [1, 79, 113, 144, 150, 162, 196]], [[181, 5, 12], [1, 79, 113, 144, 150, 162, 196]], [[181, 5, 13], [1, 79, 113, 144, 150, 162, 196]], [[181, 5, 14], [79, 113, 144, 150, 162, 196]]]}"
312,"{""candidates"": [[[181, 6, 10], [1, 79, 113, 144, 150, 162, 185, 196]], [[181, 6, 11], [1, 79, 113, 144, 150, 162, 196]], [[181, 6, 12], [1, 79, 113, 144, 150, 162, 196]], [[181, 6, 13], [1, 79, 113, 144, 150, 162, 196]], [[181, 6, 14], [79, 113, 144, 150, 162, 196]]]}"
313,"{""candidates"": [[[181, 7, 11], [1, 33, 79, 113, 143, 144, 150, 162, 196]], [[181, 7, 12], [1, 33, 79, 113, 144, 150, 162, 196]], [[181, 7, 13], [1, 79, 113, 144, 150, 162, 196]], [[181, 7, 14], [79, 113, 144, 150, 162, 196]]]}"
314,"{""candidates"": [[[181, 8, 12], [1, 33, 79, 113, 127, 144, 150, 162, 196]], [[181, 8, 13], [1, 79, 113, 127, 144, 150, 162, 196]], [[181, 8, 14], [79, 113, 127, 144, 150, 162, 196]], [[181, 8, 15], [79, 127, 144, 150, 162]]]}"
315,"{""candidates"": [[[181, 9, 13], [1, 79, 113, 127, 144, 150, 162, 196]], [[181, 9, 14], [79, 113, 127, 144, 150, 162, 196]], [[181, 9, 15], [79, 127, 144, 150, 162, 196]]]}"
316,"{""candidates"": [[[181, 10, 14], [79, 113, 127, 143, 144, 150, 162, 196]], [[181, 10, 15], [79, 127, 144, 150, 162, 196]]]}"
317,"{""candidates"": [[[181, 11, 15], [79, 113, 127, 144, 150, 162, 196]], [[181, 11, 16], [113, 127, 144, 150, 162]]]}"
318,"{""candidates"": [[[181, 12, 16], [113, 127, 144, 150, 162]], [[181, 12, 17], [113, 127, 144, 150, 162]]]}"
319,"{""candidates"": [[[181, 13, 17], [61, 79, 113, 127, 144, 150, 162, 183]], [[181, 13, 18], [79, 113, 127, 144, 150, 162, 183]], [[181, 13, 19], [79, 113, 127, 150, 162, 183]]]}"
320,"{""candidates"": [[[181, 14, 18], [24, 79, 113, 127, 144, 150, 162, 183]], [[181, 14, 19], [24, 79, 113, 127, 150, 162, 183]]]}"
321,"{""candidates"": [[[181, 15, 19], [24, 79, 113, 127, 150, 161, 162, 183]], [[181, 15, 20], [24, 79, 113, 127, 150, 161, 183]], [[181, 15, 21], [24, 79, 150, 161, 183]]]}"
322,"{""candidates"": [[[181, 16, 20], [14, 24, 79, 113, 127, 150, 161, 183]], [[181, 16, 21], [24, 79, 150, 161, 183]]]}"
323,"{""candidates"": [[[181, 17, 21], [6, 14, 24, 79, 150, 161, 183]], [[181, 17, 22], [14, 24, 79, 150, 161, 183]], [[181, 17, 23], [24, 79, 150, 161, 183]]]}"
324,"{""candidates"": [[[181, 18, 22], [14, 24, 40, 79, 150, 161, 183]], [[181, 18, 23], [24, 40, 79, 150, 161, 183]]]}"
359,"{""candidates"": [[[195, 14, 18], [39, 49, 91, 140, 155]]]}"
360,"{""candidates"": [[[195, 15, 19], [39, 49, 140, 155, 202]]]}"
325,"{""candidates"": [[[181, 19, 23], [13, 24, 40, 79, 150, 161, 183, 204]], [[181, 19, 24], [24, 40, 79, 150, 161, 204]], [[181, 19, 25], [24, 40, 79, 161, 204]]]}"
326,"{""candidates"": [[[181, 20, 24], [24, 40, 79, 150, 161, 204]], [[181, 20, 25], [24, 40, 79, 161, 204]]]}"
327,"{""candidates"": [[[181, 21, 25], [24, 40, 79, 150, 161, 204]]]}"
328,"{""candidates"": [[[181, 23, 27], [0, 24, 40, 161, 204]]]}"
329,"{""candidates"": [[[183, 0, 4], [8, 40, 49, 91, 155, 200]], [[183, 0, 5], [8, 40, 49, 91, 155]]]}"
330,"{""candidates"": [[[183, 1, 5], [8, 40, 49, 91, 155, 168, 200]], [[183, 1, 6], [8, 49, 91, 155, 168, 200]]]}"
331,"{""candidates"": [[[183, 2, 6], [8, 49, 91, 139, 155, 168, 200]], [[183, 2, 7], [8, 49, 91, 139, 200]]]}"
332,"{""candidates"": [[[183, 3, 7], [8, 49, 91, 139, 200]]]}"
333,"{""candidates"": [[[183, 5, 9], [8, 49, 139, 155, 200]]]}"
334,"{""candidates"": [[[183, 7, 11], [49, 139, 151, 157, 200]]]}"
335,"{""candidates"": [[[183, 13, 17], [61, 127, 150, 162, 181]]]}"
336,"{""candidates"": [[[183, 16, 20], [24, 127, 150, 162, 181]]]}"
337,"{""candidates"": [[[183, 17, 21], [24, 113, 127, 162, 181]]]}"
338,"{""candidates"": [[[183, 18, 22], [6, 24, 79, 113, 150, 181]], [[183, 18, 23], [24, 79, 113, 150, 181]]]}"
339,"{""candidates"": [[[183, 19, 23], [14, 24, 79, 113, 150, 181]], [[183, 19, 24], [14, 24, 113, 150, 181]]]}"
340,"{""candidates"": [[[183, 20, 24], [14, 24, 113, 150, 161, 181]]]}"
341,"{""candidates"": [[[183, 21, 25], [0, 13, 14, 24, 113, 204]]]}"
342,"{""candidates"": [[[185, 10, 14], [1, 20, 144, 162, 196]]]}"
343,"{""candidates"": [[[185, 11, 15], [1, 20, 37, 96, 113, 144, 162, 181, 196]]]}"
344,"{""candidates"": [[[185, 12, 16], [1, 20, 79, 144, 162, 196]], [[185, 12, 17], [1, 20, 144, 162, 196]]]}"
345,"{""candidates"": [[[185, 13, 17], [1, 20, 37, 144, 162, 181, 196]]]}"
346,"{""candidates"": [[[188, 1, 5], [38, 88, 177, 182, 195]]]}"
347,"{""candidates"": [[[190, 24, 28], [14, 23, 27, 184, 198]]]}"
348,"{""candidates"": [[[190, 25, 29], [14, 23, 27, 116, 184, 198]]]}"
349,"{""candidates"": [[[190, 27, 31], [14, 23, 27, 106, 116, 184]]]}"
350,"{""candidates"": [[[190, 28, 32], [14, 23, 27, 106, 116]]]}"
351,"{""candidates"": [[[190, 29, 33], [14, 23, 27, 55, 106, 116]]]}"
352,"{""candidates"": [[[190, 30, 34], [14, 27, 55, 83, 106, 116]], [[190, 30, 35], [14, 55, 83, 106, 116]], [[190, 30, 36], [14, 55, 83, 106, 116]]]}"
353,"{""candidates"": [[[190, 31, 35], [14, 23, 55, 83, 106, 116]], [[190, 31, 36], [14, 55, 83, 106, 116]]]}"
354,"{""candidates"": [[[190, 32, 36], [14, 23, 55, 83, 106, 116]], [[190, 32, 37], [14, 55, 83, 106, 116]]]}"
355,"{""candidates"": [[[190, 33, 37], [14, 55, 83, 106, 116]]]}"
356,"{""candidates"": [[[192, 1, 5], [3, 76, 146, 149, 166]]]}"
357,"{""candidates"": [[[192, 4, 8], [3, 74, 76, 146, 149]]]}"
361,"{""candidates"": [[[195, 22, 26], [39, 56, 57, 98, 110]]]}"
362,"{""candidates"": [[[195, 23, 27], [39, 56, 57, 98, 110]]]}"
363,"{""candidates"": [[[196, 1, 5], [1, 37, 79, 96, 113, 144, 162, 181, 185]], [[196, 1, 6], [1, 79, 113, 144, 162, 181, 185]], [[196, 1, 7], [1, 79, 113, 144, 162, 181, 185]], [[196, 1, 8], [1, 79, 144, 162, 181]]]}"
364,"{""candidates"": [[[196, 2, 6], [1, 37, 79, 113, 143, 144, 162, 181, 185]], [[196, 2, 7], [1, 79, 113, 144, 162, 181, 185]], [[196, 2, 8], [1, 79, 144, 162, 181]], [[196, 2, 9], [1, 79, 144, 162, 181]], [[196, 2, 10], [1, 79, 144, 162, 181]]]}"
365,"{""candidates"": [[[196, 3, 7], [1, 79, 113, 144, 162, 181, 185]], [[196, 3, 8], [1, 79, 113, 144, 162, 181]], [[196, 3, 9], [1, 79, 113, 144, 162, 181]], [[196, 3, 10], [1, 79, 144, 162, 181]]]}"
366,"{""candidates"": [[[196, 4, 8], [1, 20, 79, 113, 144, 162, 181]], [[196, 4, 9], [1, 20, 79, 113, 144, 162, 181]], [[196, 4, 10], [1, 20, 79, 144, 162, 181]], [[196, 4, 11], [1, 20, 144, 162, 181]]]}"
367,"{""candidates"": [[[196, 5, 9], [1, 20, 79, 113, 144, 162, 181]], [[196, 5, 10], [1, 20, 79, 144, 162, 181]], [[196, 5, 11], [1, 20, 144, 162, 181]]]}"
368,"{""candidates"": [[[196, 6, 10], [1, 20, 79, 122, 144, 162, 181]], [[196, 6, 11], [1, 20, 144, 162, 181]]]}"
369,"{""candidates"": [[[196, 7, 11], [1, 20, 144, 162, 181]]]}"
370,"{""candidates"": [[[200, 7, 11], [8, 49, 139, 155, 183]]]}"
371,"{""candidates"": [[[201, 4, 8], [3, 11, 92, 120, 159]]]}"
372,"{""candidates"": [[[202, 23, 27], [38, 49, 91, 155, 205]], [[202, 23, 28], [38, 49, 91, 155, 205]]]}"
373,"{""candidates"": [[[202, 24, 28], [38, 49, 91, 155, 205]]]}"
374,"{""candidates"": [[[204, 0, 4], [24, 40, 79, 150, 161, 181]], [[204, 0, 5], [24, 40, 79, 161, 181]]]}"
375,"{""candidates"": [[[204, 1, 5], [24, 40, 79, 150, 161, 181, 183]]]}"
376,"{""candidates"": [[[204, 3, 7], [0, 47, 54, 150, 161, 181]]]}"
377,"{""candidates"": [[[204, 5, 9], [22, 23, 47, 113, 150, 161]]]}"
378,"{""candidates"": [[[209, 1, 5], [7, 59, 65, 119, 140]]]}"
379,"{""candidates"": [[[209, 4, 8], [4, 7, 59, 65, 101]]]}"
